Product Title,Handle,Type,Variant Attributes,Variant Options (all),SKU,Qty,Qty Unit,Qty Note,Current Price,Current Per Unit,Competitor Name,Best Competitor Per Unit,Competitor Price (for same qty),Competitor URL,Competitor Notes,Recommended Per Unit Price,Recommended Shopify Price,Short Description,Competitor Match Type,Recommendation Action
5ml Glass Jar- Child Resistant with Black Lids,5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 504,5MLCRJAR504,504,pcs,504,99.99,0.19839285714285712,Green Rush Packaging,0.37,186.48,https://greenrushpackaging.com/shop/5-ml-square-child-resistant-grip-n-turn-glass-concentrate-container-clear-white/,case 200,0.3515,177.99,"The 5ml Glass Jar – Child Resistant with Black Lids is a lab-ready glass concentrate jar built for extractors, processors, and brands who need compliant, small-format packaging that actually feels premium in hand.…",Direct / tiered,Raise
5ml Glass Jar- Child Resistant with Black Lids,5ml-child-resistant-jar-with-black-lids,glass jar,,"Quantity: 4,032",5MLCRJAR4032,4032,pcs,"4,032",19.99,0.004957837301587301,Green Rush Packaging,0.37,1491.84,https://greenrushpackaging.com/shop/5-ml-square-child-resistant-grip-n-turn-glass-concentrate-container-clear-white/,case 200,0.3515,1417.99,"The 5ml Glass Jar – Child Resistant with Black Lids is a lab-ready glass concentrate jar built for extractors, processors, and brands who need compliant, small-format packaging that actually feels premium in hand.…",Direct / tiered,Raise
5ml Glass Jar- Child Resistant with Black Lids,5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 1 (SAMPLE),5MLCRJAR,1,pcs,1 (SAMPLE),29.99,29.99,Green Rush Packaging,0.4625,0.4625,https://greenrushpackaging.com/shop/5-ml-square-child-resistant-grip-n-turn-glass-concentrate-container-clear-white/,Extrapolated from 200+ tier for qty 1. case 200,0.45325,0.45,"The 5ml Glass Jar – Child Resistant with Black Lids is a lab-ready glass concentrate jar built for extractors, processors, and brands who need compliant, small-format packaging that actually feels premium in hand.…",Estimated (small-pack adj.),Lower
"Oil Slick Non-Stick PRECUT Paper 4.5""x 4.5""",oil-slick-non-stick-precut-paper-4-5x-5,nonstick papers,,"Quantity: 1,000 Sheets",PRECUTPAPER-00,1000,sheets,"1,000 Sheets",12.99,0.01299,eBay (LIFT OFF),0.055,55.0,https://www.ebay.com/itm/266322429470,1000 sheet benchmark (4x4),0.02,20.00,"The Oil Slick Non-Stick PRECUT Paper 4.5"" x 4.5"" is a lab-grade nonstick sheet made for processors, hashmakers, and home pressers who are over ripping off crooked chunks of parchment.…",Direct / tiered,Raise
"Oil Slick Non-Stick PRECUT Paper 4.5""x 4.5""",oil-slick-non-stick-precut-paper-4-5x-5,nonstick papers,,"Quantity: 5,000 Sheets",PRECUTPAPER-01,5000,sheets,"5,000 Sheets",24.99,0.004998,eBay (LIFT OFF),0.055,275.0,https://www.ebay.com/itm/266322429470,1000 sheet benchmark (4x4),0.05225,261.99,"The Oil Slick Non-Stick PRECUT Paper 4.5"" x 4.5"" is a lab-grade nonstick sheet made for processors, hashmakers, and home pressers who are over ripping off crooked chunks of parchment.…",Direct / tiered,Raise
"Oil Slick Non-Stick PRECUT Paper 4.5""x 4.5""",oil-slick-non-stick-precut-paper-4-5x-5,nonstick papers,,"Quantity: 10,000 Sheets",PRECUTPAPER-02,10000,sheets,"10,000 Sheets",39.99,0.003999,eBay (LIFT OFF),0.055,550.0,https://www.ebay.com/itm/266322429470,1000 sheet benchmark (4x4),0.05225,522.99,"The Oil Slick Non-Stick PRECUT Paper 4.5"" x 4.5"" is a lab-grade nonstick sheet made for processors, hashmakers, and home pressers who are over ripping off crooked chunks of parchment.…",Direct / tiered,Raise
"Oil Slick Non-Stick PRECUT Paper 4.5""x 4.5""",oil-slick-non-stick-precut-paper-4-5x-5,nonstick papers,,"Quantity: 20,000 Sheet",PRECUTPAPER-03,20000,sheets,"20,000 Sheet",24.99,0.0012495,eBay (LIFT OFF),0.055,1100.0,https://www.ebay.com/itm/266322429470,1000 sheet benchmark (4x4),0.05225,1045.99,"The Oil Slick Non-Stick PRECUT Paper 4.5"" x 4.5"" is a lab-grade nonstick sheet made for processors, hashmakers, and home pressers who are over ripping off crooked chunks of parchment.…",Direct / tiered,Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 1 (SAMPLE),,1,pcs,1 (SAMPLE),24.99,24.99,Cannaline,0.9875,0.9875,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,Extrapolated from 400+ tier for qty 1. lid + jar combo (400),0.96775,0.97,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Estimated (small-pack adj.),Lower
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 70,,70,pcs,70,29.99,0.4284285714285714,Cannaline,0.9875,69.125,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,Extrapolated from 400+ tier for qty 70. lid + jar combo (400),0.938125,65.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Estimated (small-pack adj.),Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 140,,140,pcs,140,34.99,0.24992857142857144,Cannaline,0.9875,138.25,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,Extrapolated from 400+ tier for qty 140. lid + jar combo (400),0.938125,131.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Estimated (small-pack adj.),Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 560,,560,pcs,560,29.99,0.05355357142857142,Cannaline,0.79,442.40000000000003,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,lid + jar combo (400),0.7505,420.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Direct / tiered,Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 1120,,1120,pcs,1120,24.99,0.0223125,Cannaline,0.79,884.8000000000001,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,lid + jar combo (400),0.7505,840.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Direct / tiered,Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 2240,,2240,pcs,2240,29.99,0.013388392857142856,Cannaline,0.79,1769.6000000000001,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,lid + jar combo (400),0.7505,1681.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Direct / tiered,Raise
Deep Dish 5ml Child Resistant Jar with Black Lids,deep-dish-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 5600,,5600,pcs,5600,34.99,0.006248214285714286,Cannaline,0.79,4424.0,https://cannaline.com/product/5ml-solid-black-round-bottom-glass-jars/,lid + jar combo (400),0.7505,4202.99,"The Deep Dish 5ml Child Resistant Jar with Black Lids is a heavy-bottom glass concentrate jar built for licensed processors, extract brands, and dispensaries that need certified compliance without sacrificing shelf appeal.…",Direct / tiered,Raise
5ml Screw Top Jar with Black Lids,5ml-screw-top-jar-with-black-lids,glass jar,,Quantity: 100,5MLST-100,100,pcs,100,19.99,0.1999,Greentech Packaging,0.325,32.5,https://greentechpackaging.com/products/5ml-screw-top-concentrate-containers-black-cap,Extrapolated from 250+ tier for qty 100. 250 count case,0.33,33.00,"The 5ml Screw Top Jar with Black Lids is a compact glass concentrate jar built for extractors, brand owners, and serious dabbers who need clean, consistent storage for small runs and retail-ready grams.…",Estimated (small-pack adj.),Raise
5ml Screw Top Jar with Black Lids,5ml-screw-top-jar-with-black-lids,glass jar,,Quantity: 200,5MLST-250,200,pcs,200,19.99,0.09995,Greentech Packaging,0.325,65.0,https://greentechpackaging.com/products/5ml-screw-top-concentrate-containers-black-cap,Extrapolated from 250+ tier for qty 200. 250 count case,0.30874999999999997,61.99,"The 5ml Screw Top Jar with Black Lids is a compact glass concentrate jar built for extractors, brand owners, and serious dabbers who need clean, consistent storage for small runs and retail-ready grams.…",Estimated (small-pack adj.),Raise
5ml Screw Top Jar with Black Lids,5ml-screw-top-jar-with-black-lids,glass jar,,Quantity: 500,5MLST-500,500,pcs,500,24.99,0.04998,Greentech Packaging,0.26,130.0,https://greentechpackaging.com/products/5ml-screw-top-concentrate-containers-black-cap,250 count case,0.247,123.99,"The 5ml Screw Top Jar with Black Lids is a compact glass concentrate jar built for extractors, brand owners, and serious dabbers who need clean, consistent storage for small runs and retail-ready grams.…",Direct / tiered,Raise
3oz Glass Jar with Black Child-Resistant Lid,3oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 50,3OZCR-50,50,pcs,50,29.99,0.5998,Innovative Sourcing,0.5125,25.624999999999996,https://innovativesourcing.com/3oz-glass-jar-black-cr-lid-150-count/,Extrapolated from 150+ tier for qty 50. 150 units,1.3,65.00,"The 3oz Glass Jar with Black Child-Resistant Lid is a clear glass flower jar built for cannabis brands, dispensaries, and processors who need packaging that actually looks good on the shelf and passes compliance checks.…",Estimated (small-pack adj.),Raise
3oz Glass Jar with Black Child-Resistant Lid,3oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 150,3OZCR-150,150,pcs,150,29.99,0.19993333333333332,Innovative Sourcing,0.41,61.49999999999999,https://innovativesourcing.com/3oz-glass-jar-black-cr-lid-150-count/,150 units,0.613267,91.99,"The 3oz Glass Jar with Black Child-Resistant Lid is a clear glass flower jar built for cannabis brands, dispensaries, and processors who need packaging that actually looks good on the shelf and passes compliance checks.…",Direct / tiered,Raise
3oz Glass Jar with Black Child-Resistant Lid,3oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 600,3OZCR-600,600,pcs,600,34.99,0.05831666666666667,Innovative Sourcing,0.41,245.99999999999997,https://innovativesourcing.com/3oz-glass-jar-black-cr-lid-150-count/,150 units,0.38949999999999996,233.99,"The 3oz Glass Jar with Black Child-Resistant Lid is a clear glass flower jar built for cannabis brands, dispensaries, and processors who need packaging that actually looks good on the shelf and passes compliance checks.…",Direct / tiered,Raise
3oz Glass Jar with Black Child-Resistant Lid,3oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 1500,3OZCR-1500,1500,pcs,1500,399.99,0.26666,Innovative Sourcing,0.41,615.0,https://innovativesourcing.com/3oz-glass-jar-black-cr-lid-150-count/,150 units,0.38949999999999996,584.99,"The 3oz Glass Jar with Black Child-Resistant Lid is a clear glass flower jar built for cannabis brands, dispensaries, and processors who need packaging that actually looks good on the shelf and passes compliance checks.…",Direct / tiered,Raise
3oz Glass Jar with Black Child-Resistant Lid,3oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 4500,3OZCR-4500,4500,pcs,4500,19.99,0.0044422222222222215,Innovative Sourcing,0.41,1845.0,https://innovativesourcing.com/3oz-glass-jar-black-cr-lid-150-count/,150 units,0.38949999999999996,1752.99,"The 3oz Glass Jar with Black Child-Resistant Lid is a clear glass flower jar built for cannabis brands, dispensaries, and processors who need packaging that actually looks good on the shelf and passes compliance checks.…",Direct / tiered,Raise
1ml Glass Syringe,1ml-glass-syringe,syringe,,Quantity: 1 (SAMPLE),Syringe-1,1,pcs,1 (SAMPLE),21.99,21.99,Dragon Chewer,1.1243750000000001,1.1243750000000001,https://dragonchewer.com/products/1ml-glass-syringe-luer-lock-100-qty,Extrapolated from 100+ tier for qty 1. 100 qty,1.1018875000000001,1.1,"The Oil Slick 1ml Glass Syringe is a precision dosing syringe built for extractors, processors, and serious dabbers who need clean, controlled handling of concentrates.…",Estimated (small-pack adj.),Lower
1ml Glass Syringe,1ml-glass-syringe,syringe,,Quantity: 10,Syringe-10,10,pcs,10,41.99,4.199,Dragon Chewer,1.1243750000000001,11.243750000000002,https://dragonchewer.com/products/1ml-glass-syringe-luer-lock-100-qty,Extrapolated from 100+ tier for qty 10. 100 qty,1.1018875000000001,11.99,"The Oil Slick 1ml Glass Syringe is a precision dosing syringe built for extractors, processors, and serious dabbers who need clean, controlled handling of concentrates.…",Estimated (small-pack adj.),Lower
1ml Glass Syringe,1ml-glass-syringe,syringe,,Quantity: 100,Syringe-100,100,pcs,100,21.99,0.21989999999999998,Dragon Chewer,0.8995000000000001,89.95,https://dragonchewer.com/products/1ml-glass-syringe-luer-lock-100-qty,100 qty,0.99,99.00,"The Oil Slick 1ml Glass Syringe is a precision dosing syringe built for extractors, processors, and serious dabbers who need clean, controlled handling of concentrates.…",Direct / tiered,Raise
1ml Glass Syringe,1ml-glass-syringe,syringe,,Quantity: 1000,Syringe-1000,1000,pcs,1000,36.99,0.03699,Dragon Chewer,0.8995000000000001,899.5000000000001,https://dragonchewer.com/products/1ml-glass-syringe-luer-lock-100-qty,100 qty,0.854525,854.99,"The Oil Slick 1ml Glass Syringe is a precision dosing syringe built for extractors, processors, and serious dabbers who need clean, controlled handling of concentrates.…",Direct / tiered,Raise
1ml Glass Syringe,1ml-glass-syringe,syringe,,Quantity: 5000,Syringe-5000,5000,pcs,5000,99.99,0.019998,Dragon Chewer,0.8995000000000001,4497.5,https://dragonchewer.com/products/1ml-glass-syringe-luer-lock-100-qty,100 qty,0.854525,4272.99,"The Oil Slick 1ml Glass Syringe is a precision dosing syringe built for extractors, processors, and serious dabbers who need clean, controlled handling of concentrates.…",Direct / tiered,Raise
5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,copy-of-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 80,5MLUV-2,80,pcs,80,79.99,0.999875,Biohazard Inc,0.6875,55.0,https://biohazardinc.com/products/5ml-uv-black-thick-glass-concentrate-jars-300-count,Extrapolated from 300+ tier for qty 80. 300 count,0.8125,65.00,"The 5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lid is a professional-grade glass concentrate container designed for extractors, processors, and cannabis brands packaging premium products.…",Estimated (small-pack adj.),Lower
5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,copy-of-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 160,5MLUV-3,160,pcs,160,89.99,0.5624374999999999,Biohazard Inc,0.6875,110.0,https://biohazardinc.com/products/5ml-uv-black-thick-glass-concentrate-jars-300-count,Extrapolated from 300+ tier for qty 160. 300 count,0.653125,104.99,"The 5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lid is a professional-grade glass concentrate container designed for extractors, processors, and cannabis brands packaging premium products.…",Estimated (small-pack adj.),Raise
5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,copy-of-5ml-child-resistant-jar-with-black-lids,glass jar,,Quantity: 320,5MLUV-4,320,pcs,320,129.99,0.40621875,Biohazard Inc,0.55,176.0,https://biohazardinc.com/products/5ml-uv-black-thick-glass-concentrate-jars-300-count,300 count,0.5225,167.99,"The 5ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lid is a professional-grade glass concentrate container designed for extractors, processors, and cannabis brands packaging premium products.…",Direct / tiered,Raise
5ml Heavy Bottom Child Resistant Jar with Black Lids,5ml-round-bottom-child-resistant-jar-with-black-lids,glass jar,,Quantity: 80,5mlr - 80,80,pcs,80,89.99,1.1248749999999998,420 Stock,0.75,60.0,https://420stock.com/products/5ml-glass-container-w-cr-black-lid,Extrapolated from 400+ tier for qty 80. 1-9 cases (400/case),0.8125,65.00,"The 5ml Heavy Bottom Child Resistant Jar with Black Lids is a compact glass container designed for extractors, processors, and cannabis brands packaging single grams or small concentrate samples.…",Estimated (small-pack adj.),Lower
5ml Heavy Bottom Child Resistant Jar with Black Lids,5ml-round-bottom-child-resistant-jar-with-black-lids,glass jar,,Quantity: 160,5mlr - 160,160,pcs,160,89.99,0.5624374999999999,420 Stock,0.75,120.0,https://420stock.com/products/5ml-glass-container-w-cr-black-lid,Extrapolated from 400+ tier for qty 160. 1-9 cases (400/case),0.7124999999999999,113.99,"The 5ml Heavy Bottom Child Resistant Jar with Black Lids is a compact glass container designed for extractors, processors, and cannabis brands packaging single grams or small concentrate samples.…",Estimated (small-pack adj.),Raise
5ml Heavy Bottom Child Resistant Jar with Black Lids,5ml-round-bottom-child-resistant-jar-with-black-lids,glass jar,,Quantity: 320,5mlr - 320,320,pcs,320,129.99,0.40621875,420 Stock,0.75,240.0,https://420stock.com/products/5ml-glass-container-w-cr-black-lid,Extrapolated from 400+ tier for qty 320. 1-9 cases (400/case),0.7124999999999999,227.99,"The 5ml Heavy Bottom Child Resistant Jar with Black Lids is a compact glass container designed for extractors, processors, and cannabis brands packaging single grams or small concentrate samples.…",Estimated (small-pack adj.),Raise
5ml Heavy Bottom Child Resistant Jar with Black Lids,5ml-round-bottom-child-resistant-jar-with-black-lids,glass jar,,Quantity: 400,5mlr - 400,400,pcs,400,119.99,0.299975,420 Stock,0.6,240.0,https://420stock.com/products/5ml-glass-container-w-cr-black-lid,1-9 cases (400/case),0.599975,239.99,"The 5ml Heavy Bottom Child Resistant Jar with Black Lids is a compact glass container designed for extractors, processors, and cannabis brands packaging single grams or small concentrate samples.…",Direct / tiered,Raise
5 oz Glass Jar with Black CR Lid,5oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 50,5OZ - 50,50,pcs,50,32.99,0.6598,Cannaline,1.0,50.0,https://cannaline.com/product-category/child-resistant-packaging/child-resistant-jars/,Extrapolated from 100+ tier for qty 50. case qty 100,0.95,47.99,"The 5 oz Glass Jar with Black CR Lid is a heavy-duty glass container built for extractors, labs, and brands who need child-resistant storage that still looks clean on the shelf.…",Estimated (small-pack adj.),Raise
5 oz Glass Jar with Black CR Lid,5oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 100,5OZ - 100,100,pcs,100,34.99,0.34990000000000004,Cannaline,0.8,80.0,https://cannaline.com/product-category/child-resistant-packaging/child-resistant-jars/,case qty 100,0.76,76.99,"The 5 oz Glass Jar with Black CR Lid is a heavy-duty glass container built for extractors, labs, and brands who need child-resistant storage that still looks clean on the shelf.…",Direct / tiered,Raise
5 oz Glass Jar with Black CR Lid,5oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 500,5OZ - 500,500,pcs,500,29.99,0.05998,Cannaline,0.8,400.0,https://cannaline.com/product-category/child-resistant-packaging/child-resistant-jars/,case qty 100,0.76,380.99,"The 5 oz Glass Jar with Black CR Lid is a heavy-duty glass container built for extractors, labs, and brands who need child-resistant storage that still looks clean on the shelf.…",Direct / tiered,Raise
5 oz Glass Jar with Black CR Lid,5oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 1000,5OZ - 1000,1000,pcs,1000,31.99,0.03199,Cannaline,0.75,750.0,https://cannaline.com/product-category/child-resistant-packaging/child-resistant-jars/,600+,0.7124999999999999,712.99,"The 5 oz Glass Jar with Black CR Lid is a heavy-duty glass container built for extractors, labs, and brands who need child-resistant storage that still looks clean on the shelf.…",Direct / tiered,Raise
5 oz Glass Jar with Black CR Lid,5oz-glass-jar-with-black-cr-lid,glass jar,,Quantity: 1 (Sample),5OZ - SAMPLE,1,pcs,1 (Sample),36.99,36.99,Cannaline,1.0,1.0,https://cannaline.com/product-category/child-resistant-packaging/child-resistant-jars/,Extrapolated from 100+ tier for qty 1. case qty 100,0.98,0.98,"The 5 oz Glass Jar with Black CR Lid is a heavy-duty glass container built for extractors, labs, and brands who need child-resistant storage that still looks clean on the shelf.…",Estimated (small-pack adj.),Lower
9ml Heavy Bottom Child Resistant Glass Jar with Lids,9ml-round-bottom-child-resistant-glass-jar-with-lids,glass jar,Color: Black,Quantity: 64; Color: Black,9mlR - 64,64,pcs,64,39.99,0.62484375,420 Stock,0.7000000000000001,44.800000000000004,https://420stock.com/products/9ml-glass-container-w-cr-black-lid,Extrapolated from 320+ tier for qty 64. 320 count case,1.078125,69.00,"The 9ml Heavy Bottom Child Resistant Glass Jar with Lids is a pro-grade concentrate jar built for extractors, brands, and dispensaries that care about safety and shelf appeal.…",Estimated (small-pack adj.),Raise
9ml Heavy Bottom Child Resistant Glass Jar with Lids,9ml-round-bottom-child-resistant-glass-jar-with-lids,glass jar,Color: Black,Quantity: 128; Color: Black,9mlR - 128,128,pcs,128,34.99,0.273359375,420 Stock,0.7000000000000001,89.60000000000001,https://420stock.com/products/9ml-glass-container-w-cr-black-lid,Extrapolated from 320+ tier for qty 128. 320 count case,0.665,85.99,"The 9ml Heavy Bottom Child Resistant Glass Jar with Lids is a pro-grade concentrate jar built for extractors, brands, and dispensaries that care about safety and shelf appeal.…",Estimated (small-pack adj.),Raise
9ml Heavy Bottom Child Resistant Glass Jar with Lids,9ml-round-bottom-child-resistant-glass-jar-with-lids,glass jar,Color: Black,Quantity: 320; Color: Black,9mlR - 320,320,pcs,320,79.99,0.24996875,420 Stock,0.56,179.20000000000002,https://420stock.com/products/9ml-glass-container-w-cr-black-lid,320 count case,0.532,170.99,"The 9ml Heavy Bottom Child Resistant Glass Jar with Lids is a pro-grade concentrate jar built for extractors, brands, and dispensaries that care about safety and shelf appeal.…",Direct / tiered,Raise
7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,7ml-uv-resistant-jar-with-cr-black-lids,glass jar,,Quantity: 80,7mluv - 80,80,pcs,80,79.99,0.999875,Greentech Packaging,0.7000000000000001,56.00000000000001,https://greentechpackaging.com/products/7ml-child-resistant-thick-base-concentrate-containers-with-caps-black,Extrapolated from 240+ tier for qty 80. 240 count case,0.8,64.00,"The 7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids is a lab-ready glass concentrate jar built for extractors, brands, and dispensaries who care about shelf appeal and compliance.…",Estimated (small-pack adj.),Lower
7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,7ml-uv-resistant-jar-with-cr-black-lids,glass jar,,Quantity: 160,7mluv - 160,160,pcs,160,24.99,0.15618749999999998,Greentech Packaging,0.7000000000000001,112.00000000000001,https://greentechpackaging.com/products/7ml-child-resistant-thick-base-concentrate-containers-with-caps-black,Extrapolated from 240+ tier for qty 160. 240 count case,0.665,106.99,"The 7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids is a lab-ready glass concentrate jar built for extractors, brands, and dispensaries who care about shelf appeal and compliance.…",Estimated (small-pack adj.),Raise
7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids,7ml-uv-resistant-jar-with-cr-black-lids,glass jar,,Quantity: 320,7mluv - 320,320,pcs,320,139.0,0.434375,Greentech Packaging,0.56,179.20000000000002,https://greentechpackaging.com/products/7ml-child-resistant-thick-base-concentrate-containers-with-caps-black,240 count case,0.532,170.99,"The 7ml UV Resistant Heavy Bottom Jar with Child Resistant Black Lids is a lab-ready glass concentrate jar built for extractors, brands, and dispensaries who care about shelf appeal and compliance.…",Direct / tiered,Raise
Custom Mylar Bag,custom-mylar-bag,custom branded,Size: 3.5 oz,Size: 3.5 oz; Quantity: 1000,,1000,pcs,1000,24.99,0.02499,Alibaba,0.04,40.0,https://m.alibaba.com/showroom/window-doypack-bag.html,custom printed ($0.01-$0.04),0.038,38.99,"The Custom Mylar Bag from Oil Slick is a fully branded, smell-resistant packaging solution designed for dispensaries, processors, and cannabis brands that want their eighths to look as good on the shelf as the flower inside.…",Direct / tiered,Raise
Custom Mylar Bag,custom-mylar-bag,custom branded,Size: 3.5 oz,Size: 3.5 oz; Quantity: 2500,,2500,pcs,2500,24.99,0.009996,Alibaba,0.03,75.0,https://m.alibaba.com/showroom/window-doypack-bag.html,custom printed ($0.01-$0.04),0.028499999999999998,71.99,"The Custom Mylar Bag from Oil Slick is a fully branded, smell-resistant packaging solution designed for dispensaries, processors, and cannabis brands that want their eighths to look as good on the shelf as the flower inside.…",Direct / tiered,Raise
Custom Mylar Bag,custom-mylar-bag,custom branded,Size: 3.5 oz,Size: 3.5 oz; Quantity: 5000,,5000,pcs,5000,24.99,0.004998,Alibaba,0.02,100.0,https://m.alibaba.com/showroom/window-doypack-bag.html,custom printed ($0.01-$0.04),0.019,95.99,"The Custom Mylar Bag from Oil Slick is a fully branded, smell-resistant packaging solution designed for dispensaries, processors, and cannabis brands that want their eighths to look as good on the shelf as the flower inside.…",Direct / tiered,Raise
Custom Mylar Bag,custom-mylar-bag,custom branded,Size: 3.5 oz,Size: 3.5 oz; Quantity: 10000,,10000,pcs,10000,24.99,0.002499,Alibaba,0.01,100.0,https://m.alibaba.com/showroom/window-doypack-bag.html,custom printed ($0.01-$0.04),0.011599,115.99,"The Custom Mylar Bag from Oil Slick is a fully branded, smell-resistant packaging solution designed for dispensaries, processors, and cannabis brands that want their eighths to look as good on the shelf as the flower inside.…",Direct / tiered,Raise
"18oz Child-Resistant Glass Jars with Black Caps – 28 Grams (1 Ounce) Capacity, Airtight and Durable, 24-Pack – The Ultimate Storage Solution for Cannabis Flower, Food, and Crafts",18oz-child-resistant-glass-jars-with-black-caps-28-grams-1-ounce-capacity-airtight-and-durable-24-pack-the-ultimate-storage-solution-for-cannabis-flower-food-and-crafts,glass jar,Title: Default Title,Title: Default Title,,24,pcs,24 pack (from product title),49.99,2.0829166666666667,MJWholesale,1.9995833333333335,47.99,https://mjwholesale.com/products/glass-jar-with-white-lid-18oz-24-count,24 count,1.9595916666666668,47.99,The Oil Slick 18oz Child-Resistant Glass Jars with Black Caps are heavy-duty storage jars built for people who actually move weight — up to 28 grams (1 ounce) of cannabis flower per jar.…,Direct / tiered,Lower
"10oz Child-Resistant Glass Jars with Black Caps – 14 Grams (1/2 Ounce) Capacity, Airtight and Durable, 36-Pack – Ideal for Cannabis, Food, Display, and Craft Storage",10oz-child-resistant-glass-jars-with-black-caps-28-grams-1-ounce-capacity-airtight-and-durable-24-pack-the-ultimate-storage-solution-for-cannabis-flower-food-and-crafts-copy,glass jar,Title: Default Title,Title: Default Title,,36,pcs,36 pack (from product title),22.99,0.638611111111111,HiStandards,1.52,54.72,https://histandards.com/products/10oz-child-resistant-glass-jar-black-clear,Case of 36+,1.444,51.99,"The Oil Slick 10oz Child-Resistant Glass Jars are half-ounce capacity storage containers built for dispensaries, cannabis brands, and home organizers who need compliant packaging that actually looks good on a shelf.…",Direct / tiered,Raise
"Child-Resistant Opaque Tubes with Hinged Lid – 116mm Capacity, Fits 109mm Cones, 1.3g Size – Airtight & Discreet Storage – 100 Pack",child-resistant-opaque-tubes-with-hinged-lid-116mm-capacity-fits-109mm-cones-1-3g-size-airtight-discreet-storage-100-pack,Rolling Paper,,Quantity: 100 pack,,100,pcs,100 pack,29.99,0.2999,Biohazard Inc,0.08625000000000001,8.625,https://biohazardinc.com/products/child-resistant-pop-top-pre-roll-plastic-tubes-116mm-opaque-black-1000-count,Extrapolated from 1000+ tier for qty 100. 1000+,0.084525,8.99,"The Child-Resistant Opaque Tubes are pre-roll joint tubes built for dispensaries, brands, co-packers, and home rollers who care about compliance, freshness, and discretion.…",Estimated (small-pack adj.),Lower
